closed_pct,direction,draw,feature,frame,gap,layer,method,n_features,rmse_to_target,scope
6.090543607327437,inject,,,0,0.5196904540061951,0,all_tc_features,,0.48803848028182983,all
6.48194927857787,inject,,,0,0.5196904540061951,0,mlp_swap_ceiling,,0.48600438237190247,all
94.07845771783076,inject,,,0,0.5196904540061951,0,full_token_swap_ceiling,,0.030773689970374107,all
2.2704660040263946,inject,,,0,0.5196904540061951,0,occ_features,4,0.507891058921814,bowl
0.13750494755164766,inject,,,0,0.5196904540061951,0,color_features,4,0.5189758539199829,bowl
1.6330733978678014,inject,0,,0,0.5196904540061951,0,random_same_norm,,0.5112035274505615,bowl
1.3644404108334451,inject,0,,0,0.5196904540061951,0,random_raw,,0.5125995874404907,bowl
0.10550571461570568,inject,1,,0,0.5196904540061951,0,random_same_norm,,0.5191421508789062,bowl
0.363781960667553,inject,1,,0,0.5196904540061951,0,random_raw,,0.5177999138832092,bowl
1.7712550317073417,inject,2,,0,0.5196904540061951,0,random_same_norm,,0.5104854106903076,bowl
1.4338982440449621,inject,2,,0,0.5196904540061951,0,random_raw,,0.512238621711731,bowl
0.0,inject,3,,0,0.5196904540061951,0,random_same_norm,,0.5196904540061951,bowl
0.0,inject,3,,0,0.5196904540061951,0,random_raw,,0.5196904540061951,bowl
1.491531271107016,inject,4,,0,0.5196904540061951,0,random_same_norm,,0.5119391083717346,bowl
0.1936010938920596,inject,4,,0,0.5196904540061951,0,random_raw,,0.5186843276023865,bowl
3.790871134960039,inject,,,0,0.5196904540061951,0,all_tc_features,,0.49998965859413147,bowl
4.020858453400233,inject,,,0,0.5196904540061951,0,mlp_swap_ceiling,,0.49879443645477295,bowl
27.483802825543734,inject,,,0,0.5196904540061951,0,full_token_swap_ceiling,,0.37685975432395935,bowl
-0.12858186395876547,inject,,,0,0.5196904540061951,0,occ_features,4,0.520358681678772,nonbowl
1.6586154379209739,inject,,,0,0.5196904540061951,0,color_features,4,0.5110707879066467,nonbowl
1.3166365388345147,inject,0,,0,0.5196904540061951,0,random_same_norm,,0.5128480195999146,nonbowl
1.1010603444746137,inject,0,,0,0.5196904540061951,0,random_raw,,0.5139683485031128,nonbowl
1.7394278376581473,inject,1,,0,0.5196904540061951,0,random_same_norm,,0.5106508135795593,nonbowl
1.4484183260868644,inject,1,,0,0.5196904540061951,0,random_raw,,0.5121631622314453,nonbowl
1.5393236738468485,inject,2,,0,0.5196904540061951,0,random_same_norm,,0.5116907358169556,nonbowl
0.007053594356853932,inject,2,,0,0.5196904540061951,0,random_raw,,0.5196537971496582,nonbowl
0.040004775799495906,inject,3,,0,0.5196904540061951,0,random_same_norm,,0.5194825530052185,nonbowl
-0.15250673847646556,inject,3,,0,0.5196904540061951,0,random_raw,,0.5204830169677734,nonbowl
3.322839343550077,inject,4,,0,0.5196904540061951,0,random_same_norm,,0.5024219751358032,nonbowl
3.2548266369872847,inject,4,,0,0.5196904540061951,0,random_raw,,0.5027754306793213,nonbowl
2.0486620019660617,inject,,,0,0.5196904540061951,0,all_tc_features,,0.5090437531471252,nonbowl
1.6449784888310615,inject,,,0,0.5196904540061951,0,mlp_swap_ceiling,,0.5111416578292847,nonbowl
34.97553434991494,inject,,,0,0.5196904540061951,0,full_token_swap_ceiling,,0.3379259407520294,nonbowl
0.7186981840377915,inject,,274,0,0.5196904540061951,0,single_feature_274,,0.5159554481506348,all
-0.2883601127152913,inject,,396,0,0.5196904540061951,0,single_feature_396,,0.5211890339851379,all
1.7153538627719178,inject,,415,0,0.5196904540061951,0,single_feature_415,,0.5107759237289429,all
1.767974823599927,inject,,269,0,0.5196904540061951,0,single_feature_269,,0.5105024576187134,all
0.7656418616029725,remove,,,0,0.5196904540061951,0,occ_features,,0.5157114863395691,all
0.18155837181939027,remove,,,0,0.5196904540061951,0,color_features,,0.5187469124794006,all
6.681032678327769,remove,,,0,0.5196904540061951,0,mlp_swap_ceiling,,0.48496976494789124,all
2.6252560655463553,inject,,,0,0.5196904540061951,4,occ_features,8,0.506047248840332,all
0.7714911837525595,inject,,,0,0.5196904540061951,4,color_features,8,0.5156810879707336,all
0.3161615968144793,inject,0,,0,0.5196904540061951,4,random_same_norm,,0.5180473923683167,all
0.7908168853644093,inject,0,,0,0.5196904540061951,4,random_raw,,0.5155806541442871,all
2.0825651319154037,inject,1,,0,0.5196904540061951,4,random_same_norm,,0.5088675618171692,all
0.758989691315215,inject,1,,0,0.5196904540061951,4,random_raw,,0.5157460570335388,all
0.20492125264036654,inject,2,,0,0.5196904540061951,4,random_same_norm,,0.5186254978179932,all
1.5838702762566048,inject,2,,0,0.5196904540061951,4,random_raw,,0.511459231376648,all
0.12548516399721876,inject,3,,0,0.5196904540061951,4,random_same_norm,,0.5190383195877075,all
0.39260420882814007,inject,3,,0,0.5196904540061951,4,random_raw,,0.5176501274108887,all
1.4893291733565905,inject,4,,0,0.5196904540061951,4,random_same_norm,,0.5119505524635315,all
0.284460564615574,inject,4,,0,0.5196904540061951,4,random_raw,,0.5182121396064758,all
5.831842998688264,inject,,,0,0.5196904540061951,4,all_tc_features,,0.48938292264938354,all
8.181573052471059,inject,,,0,0.5196904540061951,4,mlp_swap_ceiling,,0.4771715998649597,all
87.11611099444325,inject,,,0,0.5196904540061951,4,full_token_swap_ceiling,,0.06695634126663208,all
1.7424213142876344,inject,,,0,0.5196904540061951,4,occ_features,8,0.510635256767273,bowl
1.6781361169378117,inject,,,0,0.5196904540061951,4,color_features,8,0.510969340801239,bowl
0.0,inject,0,,0,0.5196904540061951,4,random_same_norm,,0.5196904540061951,bowl
0.0,inject,0,,0,0.5196904540061951,4,random_raw,,0.5196904540061951,bowl
2.602535463235922,inject,1,,0,0.5196904540061951,4,random_same_norm,,0.5061653256416321,bowl
1.9827481698216465,inject,1,,0,0.5196904540061951,4,random_raw,,0.5093863010406494,bowl
0.0,inject,2,,0,0.5196904540061951,4,random_same_norm,,0.5196904540061951,bowl
0.0,inject,2,,0,0.5196904540061951,4,random_raw,,0.5196904540061951,bowl
0.12408591438496375,inject,3,,0,0.5196904540061951,4,random_same_norm,,0.5190455913543701,bowl
0.6769730193707746,inject,3,,0,0.5196904540061951,4,random_raw,,0.5161722898483276,bowl
1.4085855891741161,inject,4,,0,0.5196904540061951,4,random_same_norm,,0.5123701691627502,bowl
0.10464552018193407,inject,4,,0,0.5196904540061951,4,random_raw,,0.5191466212272644,bowl
5.092488678981056,inject,,,0,0.5196904540061951,4,all_tc_features,,0.4932252764701843,bowl
6.220799983117253,inject,,,0,0.5196904540061951,4,mlp_swap_ceiling,,0.4873615503311157,bowl
29.843488196239942,inject,,,0,0.5196904540061951,4,full_token_swap_ceiling,,0.3645966947078705,bowl
-0.8301449748760126,inject,,,0,0.5196904540061951,4,occ_features,8,0.5240046381950378,nonbowl
1.2007855524954314,inject,,,0,0.5196904540061951,4,color_features,8,0.5134500861167908,nonbowl
0.3161615968144793,inject,0,,0,0.5196904540061951,4,random_same_norm,,0.5180473923683167,nonbowl
0.7908168853644093,inject,0,,0,0.5196904540061951,4,random_raw,,0.5155806541442871,nonbowl
0.6098090379826338,inject,1,,0,0.5196904540061951,4,random_same_norm,,0.5165213346481323,nonbowl
0.3984994080141857,inject,1,,0,0.5196904540061951,4,random_raw,,0.5176194906234741,nonbowl
0.20492125264036654,inject,2,,0,0.5196904540061951,4,random_same_norm,,0.5186254978179932,nonbowl
1.5838702762566048,inject,2,,0,0.5196904540061951,4,random_raw,,0.511459231376648,nonbowl
1.4893062348383612,inject,3,,0,0.5196904540061951,4,random_same_norm,,0.511950671672821,nonbowl
1.4492097049659258,inject,3,,0,0.5196904540061951,4,random_raw,,0.5121590495109558,nonbowl
-0.02682659707426982,inject,4,,0,0.5196904540061951,4,random_same_norm,,0.5198298692703247,nonbowl
0.27771664025487697,inject,4,,0,0.5196904540061951,4,random_raw,,0.5182471871376038,nonbowl
4.853291545470051,inject,,,0,0.5196904540061951,4,all_tc_features,,0.4944683611392975,nonbowl
5.328824232342411,inject,,,0,0.5196904540061951,4,mlp_swap_ceiling,,0.4919970631599426,nonbowl
58.638396510409095,inject,,,0,0.5196904540061951,4,full_token_swap_ceiling,,0.21495230495929718,nonbowl
0.6308551284620156,inject,,112,0,0.5196904540061951,4,single_feature_112,,0.5164119601249695,all
0.2065728259531885,inject,,317,0,0.5196904540061951,4,single_feature_317,,0.5186169147491455,all
0.7744043755682273,inject,,397,0,0.5196904540061951,4,single_feature_397,,0.5156659483909607,all
1.1066344044053933,inject,,59,0,0.5196904540061951,4,single_feature_59,,0.513939380645752,all
1.8213068784931785,inject,,158,0,0.5196904540061951,4,single_feature_158,,0.5102252960205078,all
0.11611477929877045,inject,,333,0,0.5196904540061951,4,single_feature_333,,0.519087016582489,all
1.4873679300476117,inject,,359,0,0.5196904540061951,4,single_feature_359,,0.5119607448577881,all
1.5864164517805368,inject,,150,0,0.5196904540061951,4,single_feature_150,,0.5114459991455078,all
4.35113297355797,remove,,,0,0.5196904540061951,4,occ_features,,0.4970780313014984,all
-0.12729730693767927,remove,,,0,0.5196904540061951,4,color_features,,0.5203520059585571,all
9.435329378197554,remove,,,0,0.5196904540061951,4,mlp_swap_ceiling,,0.4706559479236603,all
5.716657229377953,inject,,,0,0.5196904540061951,-1,occ_features_all_top_layers,,0.4899815320968628,all
8.625312953071573,inject,,,0,0.5196904540061951,-2,occ_features,72,0.47486552596092224,all
76.57921232339778,inject,,,0,0.5196904540061951,-2,mlp_swap_ceiling,,0.12171559780836105,all
7.495481972102402,inject,,,0,0.5196904540061951,-2,occ_features,72,0.4807371497154236,bowl
27.613485738377708,inject,,,0,0.5196904540061951,-2,mlp_swap_ceiling,,0.376185804605484,bowl
1.0394130767216625,inject,,,0,0.5196904540061951,-2,occ_features,72,0.5142887234687805,nonbowl
42.158392991640405,inject,,,0,0.5196904540061951,-2,mlp_swap_ceiling,,0.30059731006622314,nonbowl
2.7886356616655728,inject,,,0,0.5196904540061951,-2,color_features,72,0.5051981806755066,all
-0.11445173672681719,inject,0,,0,0.5196904540061951,-2,random_same_norm,,0.5202852487564087,all
-0.7585538594687691,inject,0,,0,0.5196904540061951,-2,random_raw,,0.5236325860023499,all
-0.2044739515348004,inject,1,,0,0.5196904540061951,-2,random_same_norm,,0.5207530856132507,all
0.6017576180826212,inject,1,,0,0.5196904540061951,-2,random_raw,,0.5165631771087646,all
2.0540525537509735,inject,2,,0,0.5196904540061951,-2,random_same_norm,,0.5090157389640808,all
2.4715450548626228,inject,2,,0,0.5196904540061951,-2,random_raw,,0.5068460702896118,all
2.131298013902805,inject,3,,0,0.5196904540061951,-2,random_same_norm,,0.5086143016815186,all
3.787126421858389,inject,3,,0,0.5196904540061951,-2,random_raw,,0.5000091195106506,all
3.910856789210726,inject,4,,0,0.5196904540061951,-2,random_same_norm,,0.4993661046028137,all
0.2869149860665665,inject,4,,0,0.5196904540061951,-2,random_raw,,0.5181993842124939,all
32.24924558080844,inject,,,0,0.5196904540061951,-2,all_tc_features,,0.35209420323371887,all
13.175437572306514,remove,,,0,0.5196904540061951,-2,occ_features,,0.45121896266937256,all
1.1877564741387125,remove,,,0,0.5196904540061951,-2,color_features,,0.5135177969932556,all
66.20317861341016,remove,,,0,0.5196904540061951,-2,mlp_swap_ceiling,,0.1756388545036316,all
0.6668775117537273,inject,,,1,0.5158223509788513,5,occ_features,6,0.512382447719574,all
0.05959050679432698,inject,,,1,0.5158223509788513,5,color_features,6,0.5155149698257446,all
0.02283320562838087,inject,0,,1,0.5158223509788513,5,random_same_norm,,0.5157045722007751,all
0.13935650803559296,inject,0,,1,0.5158223509788513,5,random_raw,,0.5151035189628601,all
-0.02744375676488886,inject,1,,1,0.5158223509788513,5,random_same_norm,,0.5159639120101929,all
0.09411764162104985,inject,1,,1,0.5158223509788513,5,random_raw,,0.5153368711471558,all
0.018904415186249413,inject,2,,1,0.5158223509788513,5,random_same_norm,,0.5157248377799988,all
-0.14938647892903667,inject,2,,1,0.5158223509788513,5,random_raw,,0.5165929198265076,all
0.04007366250973199,inject,3,,1,0.5158223509788513,5,random_same_norm,,0.5156156420707703,all
0.259508163968758,inject,3,,1,0.5158223509788513,5,random_raw,,0.5144837498664856,all
0.18189144220466247,inject,4,,1,0.5158223509788513,5,random_same_norm,,0.5148841142654419,all
0.13390242248063622,inject,4,,1,0.5158223509788513,5,random_raw,,0.5151316523551941,all
2.750638630664004,inject,,,1,0.5158223509788513,5,all_tc_features,,0.5016339421272278,all
2.5421238555809023,inject,,,1,0.5158223509788513,5,mlp_swap_ceiling,,0.5027095079421997,all
45.37101243658614,inject,,,1,0.5158223509788513,5,full_token_swap_ceiling,,0.28178852796554565,all
0.24557251316520423,inject,,,1,0.5158223509788513,5,occ_features,6,0.5145556330680847,bowl
0.09617447897016795,inject,,,1,0.5158223509788513,5,color_features,6,0.5153262615203857,bowl
0.06921604337754017,inject,0,,1,0.5158223509788513,5,random_same_norm,,0.5154653191566467,bowl
0.08701115302719442,inject,0,,1,0.5158223509788513,5,random_raw,,0.5153735280036926,bowl
-0.0746585736664862,inject,1,,1,0.5158223509788513,5,random_same_norm,,0.5162074565887451,bowl
-0.022578989776245173,inject,1,,1,0.5158223509788513,5,random_raw,,0.5159388184547424,bowl
0.0576838879032926,inject,2,,1,0.5158223509788513,5,random_same_norm,,0.5155248045921326,bowl
0.079662003847214,inject,2,,1,0.5158223509788513,5,random_raw,,0.5154114365577698,bowl
0.0579496590214279,inject,3,,1,0.5158223509788513,5,random_same_norm,,0.5155234336853027,bowl
0.1675282465588679,inject,3,,1,0.5158223509788513,5,random_raw,,0.5149582028388977,bowl
0.07736250591195981,inject,4,,1,0.5158223509788513,5,random_same_norm,,0.5154232978820801,bowl
0.012780124202926846,inject,4,,1,0.5158223509788513,5,random_raw,,0.5157564282417297,bowl
0.6264225254657863,inject,,,1,0.5158223509788513,5,all_tc_features,,0.5125911235809326,bowl
0.5813800985733475,inject,,,1,0.5158223509788513,5,mlp_swap_ceiling,,0.5128234624862671,bowl
6.4625656180224205,inject,,,1,0.5158223509788513,5,full_token_swap_ceiling,,0.4824869930744171,bowl
0.3430180713960618,inject,,,1,0.5158223509788513,5,occ_features,6,0.5140529870986938,nonbowl
0.09283500709436066,inject,,,1,0.5158223509788513,5,color_features,6,0.5153434872627258,nonbowl
-0.0029119270335886682,inject,0,,1,0.5158223509788513,5,random_same_norm,,0.5158373713493347,nonbowl
0.21454662393837198,inject,0,,1,0.5158223509788513,5,random_raw,,0.5147156715393066,nonbowl
0.06901960385543582,inject,1,,1,0.5158223509788513,5,random_same_norm,,0.5154663324356079,nonbowl
0.2374260506307846,inject,1,,1,0.5158223509788513,5,random_raw,,0.5145976543426514,nonbowl
-0.0006817606943654297,inject,2,,1,0.5158223509788513,5,random_same_norm,,0.5158258676528931,nonbowl
-0.017748888585633615,inject,2,,1,0.5158223509788513,5,random_raw,,0.5159139037132263,nonbowl
0.05612392699244628,inject,3,,1,0.5158223509788513,5,random_same_norm,,0.5155328512191772,nonbowl
0.1044596046966606,inject,3,,1,0.5158223509788513,5,random_raw,,0.5152835249900818,nonbowl
0.059521175198284926,inject,4,,1,0.5158223509788513,5,random_same_norm,,0.5155153274536133,nonbowl
0.12289025397665965,inject,4,,1,0.5158223509788513,5,random_raw,,0.515188455581665,nonbowl
1.9510488888282884,inject,,,1,0.5158223509788513,5,all_tc_features,,0.5057584047317505,nonbowl
1.642615728588992,inject,,,1,0.5158223509788513,5,mlp_swap_ceiling,,0.5073493719100952,nonbowl
21.497255104336542,inject,,,1,0.5158223509788513,5,full_token_swap_ceiling,,0.40493470430374146,nonbowl
0.10858483466089641,inject,,318,1,0.5158223509788513,5,single_feature_318,,0.515262246131897,all
-0.03972700452954392,inject,,177,1,0.5158223509788513,5,single_feature_177,,0.5160272717475891,all
0.48383054294843797,inject,,505,1,0.5158223509788513,5,single_feature_505,,0.5133266448974609,all
0.24972085366145036,inject,,270,1,0.5158223509788513,5,single_feature_270,,0.5145342350006104,all
-0.038663920056980494,inject,,32,1,0.5158223509788513,5,single_feature_32,,0.5160217881202698,all
0.057117679868978755,inject,,124,1,0.5158223509788513,5,single_feature_124,,0.5155277252197266,all
28.896687024349145,remove,,,1,0.5158223509788513,5,occ_features,,0.3667667806148529,all
-4.8444297204677245,remove,,,1,0.5158223509788513,5,color_features,,0.5408110022544861,all
43.09976134909117,remove,,,1,0.5158223509788513,5,mlp_swap_ceiling,,0.29350414872169495,all
0.13446863051493896,inject,,,1,0.5158223509788513,0,occ_features,4,0.5151287317276001,all
-0.02150435003767104,inject,,,1,0.5158223509788513,0,color_features,4,0.5159332752227783,all
0.10769507917841592,inject,0,,1,0.5158223509788513,0,random_same_norm,,0.5152668356895447,all
0.07403458930216322,inject,0,,1,0.5158223509788513,0,random_raw,,0.5154404640197754,all
0.17637958031967438,inject,1,,1,0.5158223509788513,0,random_same_norm,,0.5149125456809998,all
0.14167911650284637,inject,1,,1,0.5158223509788513,0,random_raw,,0.5150915384292603,all
0.24016464867426812,inject,2,,1,0.5158223509788513,0,random_same_norm,,0.5145835280418396,all
0.1567356281090171,inject,2,,1,0.5158223509788513,0,random_raw,,0.5150138735771179,all
0.04809301711808933,inject,3,,1,0.5158223509788513,0,random_same_norm,,0.5155742764472961,all
0.10331563336204441,inject,3,,1,0.5158223509788513,0,random_raw,,0.5152894258499146,all
0.2122586812691285,inject,4,,1,0.5158223509788513,0,random_same_norm,,0.5147274732589722,all
0.2912851454859977,inject,4,,1,0.5158223509788513,0,random_raw,,0.5143198370933533,all
2.0639669482415357,inject,,,1,0.5158223509788513,0,all_tc_features,,0.5051759481430054,all
3.295908522967772,inject,,,1,0.5158223509788513,0,mlp_swap_ceiling,,0.49882131814956665,all
39.038484004565255,inject,,,1,0.5158223509788513,0,full_token_swap_ceiling,,0.314453125,all
0.39797491652187045,inject,,,1,0.5158223509788513,0,occ_features,4,0.5137695074081421,bowl
0.07294839429756728,inject,,,1,0.5158223509788513,0,color_features,4,0.5154460668563843,bowl
0.0,inject,0,,1,0.5158223509788513,0,random_same_norm,,0.5158223509788513,bowl
0.12083341662754155,inject,0,,1,0.5158223509788513,0,random_raw,,0.5151990652084351,bowl
0.061728231005486744,inject,1,,1,0.5158223509788513,0,random_same_norm,,0.5155039429664612,bowl
0.12041742705131142,inject,1,,1,0.5158223509788513,0,random_raw,,0.515201210975647,bowl
0.0,inject,2,,1,0.5158223509788513,0,random_same_norm,,0.5158223509788513,bowl
0.2712020931671,inject,2,,1,0.5158223509788513,0,random_raw,,0.5144234299659729,bowl
0.18967969149288333,inject,3,,1,0.5158223509788513,0,random_same_norm,,0.5148439407348633,bowl
-0.03663019323987271,inject,3,,1,0.5158223509788513,0,random_raw,,0.5160112977027893,bowl
0.16268659010224562,inject,4,,1,0.5158223509788513,0,random_same_norm,,0.5149831771850586,bowl
0.1319380272595705,inject,4,,1,0.5158223509788513,0,random_raw,,0.5151417851448059,bowl
0.5814609854354003,inject,,,1,0.5158223509788513,0,all_tc_features,,0.5128230452537537,bowl
0.6109269137513751,inject,,,1,0.5158223509788513,0,mlp_swap_ceiling,,0.5126710534095764,bowl
9.643805458776988,inject,,,1,0.5158223509788513,0,full_token_swap_ceiling,,0.46607744693756104,bowl
-0.07588343186315516,inject,,,1,0.5158223509788513,0,occ_features,4,0.5162137746810913,nonbowl
-0.023676740046840727,inject,,,1,0.5158223509788513,0,color_features,4,0.5159444808959961,nonbowl
0.10769507917841592,inject,0,,1,0.5158223509788513,0,random_same_norm,,0.5152668356895447,nonbowl
0.15937022875844864,inject,0,,1,0.5158223509788513,0,random_raw,,0.5150002837181091,nonbowl
0.14501858837866477,inject,1,,1,0.5158223509788513,0,random_same_norm,,0.5150743126869202,nonbowl
0.07930379060101522,inject,1,,1,0.5158223509788513,0,random_raw,,0.5154132843017578,nonbowl
0.24016464867426812,inject,2,,1,0.5158223509788513,0,random_same_norm,,0.5145835280418396,nonbowl
0.08568229743647349,inject,2,,1,0.5158223509788513,0,random_raw,,0.5153803825378418,nonbowl
-0.10682843422795685,inject,3,,1,0.5158223509788513,0,random_same_norm,,0.5163733959197998,nonbowl
0.13729967068647486,inject,3,,1,0.5158223509788513,0,random_raw,,0.5151141285896301,nonbowl
0.25923083758461196,inject,4,,1,0.5158223509788513,0,random_same_norm,,0.5144851803779602,nonbowl
0.20195138399153878,inject,4,,1,0.5158223509788513,0,random_raw,,0.5147806406021118,nonbowl
1.4478517200533392,inject,,,1,0.5158223509788513,0,all_tc_features,,0.5083540081977844,nonbowl
2.182916856510053,inject,,,1,0.5158223509788513,0,mlp_swap_ceiling,,0.5045623779296875,nonbowl
17.214399756507436,inject,,,1,0.5158223509788513,0,full_token_swap_ceiling,,0.427026629447937,nonbowl
0.10783374237048893,inject,,274,1,0.5158223509788513,0,single_feature_274,,0.5152661204338074,all
-0.22210376790647857,inject,,396,1,0.5158223509788513,0,single_feature_396,,0.5169680118560791,all
0.1873339724936085,inject,,415,1,0.5158223509788513,0,single_feature_415,,0.5148560404777527,all
0.033128947639970985,inject,,269,1,0.5158223509788513,0,single_feature_269,,0.5156514644622803,all
35.986489814090795,remove,,,1,0.5158223509788513,0,occ_features,,0.33019599318504333,all
18.63318998255501,remove,,,1,0.5158223509788513,0,color_features,,0.4197081923484802,all
40.4426510414819,remove,,,1,0.5158223509788513,0,mlp_swap_ceiling,,0.30721011757850647,all
